Date,Open,High,Low,Close,Volume,Adj Close,Returns
2023-09-01 04:00:00,189.485,189.92,188.28,189.46,45393903.0,189.46,0.00846329908979615
2023-09-05 04:00:00,188.28,189.98,187.61,189.7,45280027.0,189.7,0.0012667581547554096
2023-09-06 04:00:00,188.4,188.85,181.47,182.91,81753366.0,182.91,-0.035793357933579295
2023-09-07 04:00:00,175.18,178.21,173.54,177.56,112416703.0,177.56,-0.02924935760756653
2023-09-08 04:00:00,178.35,180.239,177.79,178.18,65402066.0,178.18,0.00349177742734863
2023-09-11 04:00:00,180.07,180.3,177.34,179.36,58953052.0,179.36,0.0066225165562914245
2023-09-12 04:00:00,179.49,180.13,174.82,176.3,90316192.0,176.3,-0.017060660124888494
2023-09-13 04:00:00,176.51,177.3,173.98,174.21,84267928.0,174.21,-0.011854792966534355
2023-09-14 04:00:00,174.0,176.1,173.58,175.74,60345757.0,175.74,0.008782503874634084
2023-09-15 04:00:00,176.48,176.495,173.82,175.01,109259461.0,175.01,-0.004153863662228363
2023-09-18 04:00:00,176.48,179.38,176.17,177.97,67257573.0,177.97,0.016913319238900604
2023-09-19 04:00:00,177.52,179.63,177.13,179.07,51826941.0,179.07,0.006180816991627758
2023-09-20 04:00:00,179.26,179.695,175.4,175.49,58436181.0,175.49,-0.019992181828335176
2023-09-21 04:00:00,174.55,176.3,173.86,173.93,62449116.0,173.93,-0.008889395407145728
2023-09-22 04:00:00,174.67,177.079,174.05,174.79,56688985.0,174.79,0.004944517909503787
2023-09-25 04:00:00,174.2,176.97,174.15,176.08,46172740.0,176.08,0.007380284913324653
2023-09-26 04:00:00,174.82,175.2,171.66,171.96,64548945.0,171.96,-0.023398455247614747
2023-09-27 04:00:00,172.62,173.04,169.05,170.43,66920708.0,170.43,-0.008897418004186974
2023-09-28 04:00:00,169.34,172.03,167.62,170.69,56294419.0,170.69,0.0015255530129671957
2023-09-29 04:00:00,172.02,173.07,170.341,171.21,51861083.0,171.21,0.0030464584920031346
2023-10-02 04:00:00,171.22,174.3,170.93,173.75,52156935.0,173.75,0.014835582033759565
2023-10-03 04:00:00,172.255,173.63,170.82,172.4,49594613.0,172.4,-0.007769784172661831
2023-10-04 04:00:00,171.09,174.21,170.97,173.66,53006286.0,173.66,0.007308584686774866
2023-10-05 04:00:00,173.79,175.45,172.68,174.91,48527918.0,174.91,0.007197973050788953
2023-10-06 04:00:00,173.8,177.99,173.18,177.49,57266675.0,177.49,0.014750443085015164
2023-10-09 04:00:00,176.81,179.05,175.8,178.99,42344772.0,178.99,0.008451180348188592
2023-10-10 04:00:00,178.1,179.72,177.95,178.39,43698019.0,178.39,-0.003352142577797812
2023-10-11 04:00:00,178.2,179.85,177.6,179.8,47544848.0,179.8,0.007904030494983116
2023-10-12 04:00:00,180.07,182.34,179.04,180.71,56743119.0,180.71,0.0050611790878754
2023-10-13 04:00:00,181.42,181.93,178.14,178.85,51412082.0,178.85,-0.010292734215040733
2023-10-16 04:00:00,176.75,179.075,176.51,178.72,52516984.0,178.72,-0.0007268660889012679
2023-10-17 04:00:00,176.645,178.42,174.8,177.15,57549350.0,177.15,-0.008784691136973999
2023-10-18 04:00:00,175.58,177.575,175.11,175.84,54764375.0,175.84,-0.007394863110358418
2023-10-19 04:00:00,176.04,177.84,175.19,175.46,59192863.0,175.46,-0.002161055505004561
2023-10-20 04:00:00,175.31,175.42,172.64,172.88,64211828.0,172.88,-0.014704206086857519
2023-10-23 04:00:00,170.91,174.01,169.93,173.0,55980109.0,173.0,0.0006941230911614582
2023-10-24 04:00:00,173.05,173.67,171.45,173.44,43816644.0,173.44,0.0025433526011560126
2023-10-25 04:00:00,171.88,173.06,170.65,171.1,57156962.0,171.1,-0.013491697416974202
2023-10-26 04:00:00,170.37,171.3775,165.67,166.89,70625258.0,166.89,-0.02460549386323796
2023-10-27 04:00:00,166.91,168.96,166.83,168.22,58257129.0,168.22,0.007969321109713157
2023-10-30 04:00:00,169.02,171.17,168.87,170.29,51130955.0,170.29,0.0123053144691474
2023-10-31 04:00:00,169.35,170.9,167.9,170.77,44846017.0,170.77,0.0028187210053438605
2023-11-01 04:00:00,171.0,174.23,170.12,173.97,56934906.0,173.97,0.018738654330385796
2023-11-02 04:00:00,175.52,177.78,175.46,177.57,77292052.0,177.57,0.0206932229694774
2023-11-03 04:00:00,174.24,176.82,173.35,176.65,79829246.0,176.65,-0.005181055358450148
2023-11-06 05:00:00,176.38,179.43,176.21,179.23,63841310.0,179.23,0.014605151429380125
2023-11-07 05:00:00,179.18,182.44,178.97,181.82,70529966.0,181.82,0.01445070579702068
2023-11-08 05:00:00,182.35,183.45,181.59,182.89,49340282.0,182.89,0.005884941150588352
2023-11-09 05:00:00,182.96,184.12,181.81,182.41,53631840.0,182.41,-0.002624528405052118
2023-11-10 05:00:00,183.97,186.565,183.53,186.4,66177922.0,186.4,0.021873800778466235
2023-11-13 05:00:00,185.82,186.03,184.21,184.8,43627519.0,184.8,-0.008583690987124415
2023-11-14 05:00:00,187.7,188.11,186.3,187.44,60108378.0,187.44,0.014285714285714235
2023-11-15 05:00:00,187.845,189.5,187.78,188.01,53608999.0,188.01,0.0030409731113956173
2023-11-16 05:00:00,189.57,190.96,188.65,189.71,54412915.0,189.71,0.009042072230200704
2023-11-17 05:00:00,190.25,190.38,188.57,189.69,50737404.0,189.69,-0.00010542406831481888
2023-11-20 05:00:00,189.89,191.905,189.88,191.45,46538614.0,191.45,0.009278296167430922
2023-11-21 05:00:00,191.41,191.52,189.74,190.64,38134485.0,190.64,-0.004230869678767291
2023-11-22 05:00:00,191.49,192.93,190.825,191.31,39630011.0,191.31,0.0035144775493076708
2023-11-24 05:00:00,190.87,190.9,189.25,189.97,24018404.0,189.97,-0.0070043385081804965
2023-11-27 05:00:00,189.92,190.67,188.9,189.79,40456609.0,189.79,-0.0009475180291624863
2023-11-28 05:00:00,189.78,191.08,189.4,190.4,38415419.0,190.4,0.0032140787185837016
2023-11-29 05:00:00,190.9,192.09,188.97,189.37,43014224.0,189.37,-0.005409663865546199
2023-11-30 05:00:00,189.84,190.32,188.19,189.95,48744366.0,189.95,0.003062787136294043
2023-12-01 05:00:00,190.33,191.56,189.23,191.24,45676673.0,191.24,0.006791260858120651
2023-12-04 05:00:00,189.98,190.05,187.4511,189.43,43389519.0,189.43,-0.009464547165864867
2023-12-05 05:00:00,190.21,194.4,190.18,193.42,66628398.0,193.42,0.02106318956870612
2023-12-06 05:00:00,194.45,194.76,192.11,192.32,41055862.0,192.32,-0.005687105780167512
2023-12-07 05:00:00,193.63,195.0,193.59,194.27,47413955.0,194.27,0.010139351081530856
2023-12-08 05:00:00,194.2,195.99,193.67,195.71,53383658.0,195.71,0.007412364235342528
2023-12-11 05:00:00,193.11,193.49,191.42,193.18,60943699.0,193.18,-0.012927290378621392
2023-12-12 05:00:00,193.08,194.72,191.721,194.71,52696900.0,194.71,0.007920074541878153
2023-12-13 05:00:00,195.09,198.0,194.85,197.96,70404183.0,197.96,0.016691489908068347
2023-12-14 05:00:00,198.02,199.62,196.16,198.11,66831572.0,198.11,0.0007577288341078514
2023-12-15 05:00:00,197.53,198.3999,197.0,197.57,127387901.0,197.57,-0.0027257584170411464
2023-12-18 05:00:00,196.09,196.63,194.39,195.89,55751861.0,195.89,-0.008503315280660062
2023-12-19 05:00:00,196.16,196.95,195.89,196.94,40714051.0,196.94,0.005360151105212152
2023-12-20 05:00:00,196.9,197.68,194.83,194.83,52242815.0,194.83,-0.010713923022240168
2023-12-21 05:00:00,196.1,197.08,193.5,194.68,46482549.0,194.68,-0.0007699019658163886
2023-12-22 05:00:00,195.18,195.41,192.97,193.6,37149570.0,193.6,-0.005547565235257901
2023-12-26 05:00:00,193.61,193.89,192.83,193.05,28919310.0,193.05,-0.0028409090909089496
2023-12-27 05:00:00,192.49,193.5,191.09,193.15,48087681.0,193.15,0.0005180005180005498
2023-12-28 05:00:00,194.14,194.66,193.17,193.58,34049898.0,193.58,0.0022262490292519477
2023-12-29 05:00:00,193.9,194.4,191.725,192.53,42672148.0,192.53,-0.00542411406137
